Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
27lEpsGCX2JSrdxlxIqkBl,"77IURH5NC56Jn09QHi76is","Living Proof","Hell: The Sequel (Deluxe)","Bad Meets Evil",2011-01-01,235400,0,spotify:user:recks11,2020-10-23T18:16:37Z,"detroit hip hop,gangster rap,hip hop,pop rap,rap",0.683,0.816,1,-5.949,1,0.317,0.286,0.000288,0.0969,0.747,124.884,5
07KTrRLfajXoKbtqOsefSJ,"3yvCFkK57FXH7JIwZQ5CmU","Live Up to My Name","4Milli","Baka Not Nice",2018-08-03,180748,51,spotify:user:recks11,2020-10-23T18:16:37Z,"canadian hip hop,melodic rap,toronto rap",0.943,0.495,6,-5.964,0,0.18,0.0575,0,0.0952,0.573,129.971,4
7cSAvabS0pdq2k5td3m5Xy,"2xe8IXgCTpwHE3eA9hTs4n","Fuck With Myself","Fuck With Myself","BANKS",2016-07-13,175440,0,spotify:user:recks11,2020-10-23T18:16:37Z,"alternative r&b,art pop,dance pop,electropop,indie poptimism,pop,vapor soul",0.85,0.37,8,-11.133,1,0.0456,0.0344,0.0161,0.0874,0.138,101.993,4
1K6jC6bLs8rra7rYynsIc9,"2xe8IXgCTpwHE3eA9hTs4n","Mind Games","The Altar","BANKS",2016-09-30,289120,43,spotify:user:recks11,2020-10-23T18:16:37Z,"alternative r&b,art pop,dance pop,electropop,indie poptimism,pop,vapor soul",0.394,0.339,9,-10.09,0,0.0375,0.631,0,0.109,0.142,95.689,4
1j8pd7HrxRQRohDwfVO0L8,"2xe8IXgCTpwHE3eA9hTs4n","Weaker Girl","The Altar","BANKS",2016-09-30,256079,0,spotify:user:recks11,2020-10-23T18:16:37Z,"alternative r&b,art pop,dance pop,electropop,indie poptimism,pop,vapor soul",0.26,0.432,9,-10.198,0,0.0353,0.171,0.00765,0.239,0.267,164.154,4
0riFj45BC3mePSiDhJRWeh,"2xe8IXgCTpwHE3eA9hTs4n","Mother Earth","The Altar","BANKS",2016-09-30,236400,40,spotify:user:recks11,2020-10-23T18:16:37Z,"alternative r&b,art pop,dance pop,electropop,indie poptimism,pop,vapor soul",0.202,0.339,4,-8.777,1,0.0292,0.157,0.00000185,0.122,0.189,174.033,3
2Sh3g3NaqkD23mZ6Ugfrsq,"5iRM7qYip6UNfQaPe2reCz,1uiEZYehlNivdK3iQyAbye,4oDjh8wNW5vDHyFRrDYC4k,4IZnj59pur7nfqpdGzuPF6","Good to Be Home (feat. Tom Misch, Loyle Carner & Rebel Kleff)","Good to Be Home (feat. Tom Misch, Loyle Carner & Rebel Kleff)","Barney Artist,Tom Misch,Loyle Carner,Rebel Kleff",2018-10-03,263089,55,spotify:user:recks11,2020-10-23T18:16:37Z,"indie soul,uk alternative hip hop,jazz pop,london rap",0.892,0.685,10,-4.906,0,0.072,0.301,0.000744,0.0775,0.61,95.958,4
6eb1IXdlTOyMbYIf52IUE1,"70gP6Ry4Uo0Yx6uzPIdaiJ","Sanufa","Milky Way","Bas",2018-08-24,165480,39,spotify:user:recks11,2020-10-23T18:16:37Z,"hip hop,pop rap,queens hip hop,rap,sudanese pop,underground hip hop",0.816,0.629,6,-8.071,0,0.0757,0.013,0.0939,0.0835,0.803,118.611,4
0YAQnYt2oB8OdoaeqnHyTI,"70gP6Ry4Uo0Yx6uzPIdaiJ,6l3HvQ5sa6mXTsMTB19rO5","Tribe (with J. Cole)","Milky Way","Bas,J. Cole",2018-08-24,238053,72,spotify:user:recks11,2020-10-23T18:16:37Z,"hip hop,pop rap,queens hip hop,rap,sudanese pop,underground hip hop,conscious hip hop,north carolina hip hop",0.755,0.594,7,-5.906,1,0.216,0.241,0,0.107,0.237,178.929,4
6CLcLSx6H5WTjjGsEPcWdn,"7EQ0qTo7fWT7DPxmxtSYEc","Durban Skies","All This Bad Blood","Bastille",2013-01-01,250106,0,spotify:user:recks11,2020-10-23T18:16:37Z,"metropopolis,modern rock,pop,pop rock,tropical house",0.617,0.546,7,-9.336,1,0.0445,0.22,0.000859,0.176,0.2,127.075,4
4yFEz5j53bnYoavrMqJY6i,"7EQ0qTo7fWT7DPxmxtSYEc","Of The Night","All This Bad Blood","Bastille",2013-01-01,214205,0,spotify:user:recks11,2020-10-23T18:16:37Z,"metropopolis,modern rock,pop,pop rock,tropical house",0.673,0.827,5,-7.18,0,0.0416,0.0193,0.000227,0.0885,0.346,124.999,4
2WwzQJt4hG7YC6x16ZTYFM,"7EQ0qTo7fWT7DPxmxtSYEc","What Would You Do","All This Bad Blood","Bastille",2013-01-01,183333,54,spotify:user:recks11,2020-10-23T18:16:37Z,"metropopolis,modern rock,pop,pop rock,tropical house",0.581,0.732,0,-6.024,1,0.0417,0.382,0.00254,0.385,0.36,89.994,4
0sooJd5WbNnnz5k6yO7FIQ,"7EQ0qTo7fWT7DPxmxtSYEc","Pompeii","All This Bad Blood","Bastille",2013-01-01,214147,0,spotify:user:recks11,2020-10-23T18:16:37Z,"metropopolis,modern rock,pop,pop rock,tropical house",0.682,0.714,9,-6.306,1,0.0399,0.074,0,0.278,0.581,127.443,4
028yHb6oCkhzwollDprEyF,"7EQ0qTo7fWT7DPxmxtSYEc","Flaws - Acoustic Version / Live From Unit 24,London,United Kingdom/2012","Bad Blood (The Extended Cut)","Bastille",2013-01-01,218346,1,spotify:user:recks11,2020-10-23T18:16:37Z,"metropopolis,modern rock,pop,pop rock,tropical house",0.496,0.298,8,-7.934,1,0.0404,0.84,0,0.109,0.367,71.725,4
5YLHLxoZsodDWjqSgjhBf3,"4GvEc3ANtPPjt1ZJllr5Zl","Myself","COSMIC","Bazzi",2018-04-12,167552,74,spotify:user:recks11,2020-10-23T18:16:37Z,"dance pop,electropop,pop,post-teen pop",0.745,0.561,9,-5.513,0,0.072,0.465,0.00000112,0.0338,0.902,195.918,4
6pmZMP2ET1OJi5rKfLO8jD,"4GvEc3ANtPPjt1ZJllr5Zl","3:15","COSMIC","Bazzi",2018-04-12,167018,69,spotify:user:recks11,2020-10-23T18:16:37Z,"dance pop,electropop,pop,post-teen pop",0.651,0.654,1,-5.481,1,0.0466,0.385,0,0.181,0.539,141.975,4
1b9Ab3ogNZcmcFEu2AjKhi,"41X1TR6hrK8Q2ZCpp2EqCz,69eIrU4oA3mEHensYx0PWL","hyrule temple","hyrule temple","bbno$,DJ Yung Vamp",2019-03-22,177230,55,spotify:user:recks11,2020-10-23T18:16:37Z,"canadian hip hop,dark trap,meme rap,pop rap,vapor trap,phonk",0.788,0.506,9,-10.228,0,0.305,0.273,0,0.11,0.355,130.113,4
6pMPJqKpwSADJohKryxUjf,"41X1TR6hrK8Q2ZCpp2EqCz,484bfoveqgHfx2VhNY4zzT","banana","recess","bbno$,lentra",2019-01-25,190909,45,spotify:user:recks11,2020-10-23T18:16:37Z,"canadian hip hop,dark trap,meme rap,pop rap,vapor trap",0.887,0.425,1,-10.869,0,0.257,0.5,0.00388,0.0913,0.496,87.983,4
2napy7uG4RI74SoyKJVGl5,"41X1TR6hrK8Q2ZCpp2EqCz,484bfoveqgHfx2VhNY4zzT","nursery","recess","bbno$,lentra",2019-01-25,146285,69,spotify:user:recks11,2020-10-23T18:16:37Z,"canadian hip hop,dark trap,meme rap,pop rap,vapor trap",0.926,0.553,5,-8.053,1,0.152,0.403,0.00115,0.0663,0.83,104.98,4
6BLfC904SAp57bkKhIlRN2,"1o2NpYGqHiCq7FoiYdyd1x","outside","aurora","Bea Miller",2018-02-23,200480,0,spotify:user:recks11,2020-10-23T18:16:44Z,"alt z,dance pop,electropop,indie cafe pop,indie poptimism,pop,pop rap,post-teen pop,talent show",0.667,0.706,10,-4.242,0,0.267,0.0961,0,0.152,0.812,80.044,4
3CNY3HMjmYIq1kSmE1qwNE,"1o2NpYGqHiCq7FoiYdyd1x","girlfriend","aurora","Bea Miller",2018-02-23,177813,0,spotify:user:recks11,2020-10-23T18:16:44Z,"alt z,dance pop,electropop,indie cafe pop,indie poptimism,pop,pop rap,post-teen pop,talent show",0.8,0.669,7,-4.205,0,0.223,0.363,0,0.122,0.683,132.932,4
4TQZLkvP0594N3S2QAwWur,"1o2NpYGqHiCq7FoiYdyd1x","bored","aurora","Bea Miller",2018-02-23,176186,0,spotify:user:recks11,2020-10-23T18:16:44Z,"alt z,dance pop,electropop,indie cafe pop,indie poptimism,pop,pop rap,post-teen pop,talent show",0.638,0.662,1,-6.224,1,0.171,0.101,0,0.0764,0.703,94.966,4
5j1sD9Y23NBdidWUKx22Ss,"1o2NpYGqHiCq7FoiYdyd1x","warmer","aurora","Bea Miller",2018-02-23,194226,41,spotify:user:recks11,2020-10-23T18:16:44Z,"alt z,dance pop,electropop,indie cafe pop,indie poptimism,pop,pop rap,post-teen pop,talent show",0.435,0.826,0,-5.309,0,0.286,0.176,0,0.107,0.326,77.361,4
6h3lMAmmpQDFqoHk9F99IR,"1o2NpYGqHiCq7FoiYdyd1x","S.L.U.T.","aurora","Bea Miller",2018-02-23,179146,72,spotify:user:recks11,2020-10-23T18:16:44Z,"alt z,dance pop,electropop,indie cafe pop,indie poptimism,pop,pop rap,post-teen pop,talent show",0.722,0.773,5,-4.378,0,0.0792,0.0598,0,0.179,0.724,94.997,4
7GullsXOH9t268pIo7Jyoz,"1o2NpYGqHiCq7FoiYdyd1x,3iGALaReKZrD2cVQtITHET","crash&burn","aurora","Bea Miller,O'neill Hudson",2018-02-23,159720,0,spotify:user:recks11,2020-10-23T18:16:44Z,"alt z,dance pop,electropop,indie cafe pop,indie poptimism,pop,pop rap,post-teen pop,talent show",0.735,0.494,3,-8.382,0,0.0681,0.429,0,0.0995,0.429,105.908,4
51BroelKJaagm8GOIVFv3f,"64M6ah0SkkRsnPGtGiRAbb","Gateway Drug","All Your Fault: Pt. 1","Bebe Rexha",2017-02-16,212173,49,spotify:user:recks11,2020-10-23T18:16:44Z,"alt z,dance pop,electropop,pop,post-teen pop",0.89,0.477,2,-7.283,0,0.0532,0.13,0,0.373,0.659,121.966,4
4PaV16f3DUo9QxbQMUzMKH,"4L3GTE04bW5N7azA9QPhjA","Who Am I","Many Moods Of Moses","Beenie Man",1997,196000,55,spotify:user:recks11,2020-10-23T18:16:44Z,"dancehall,reggae fusion,soca",0.628,0.753,11,-8.778,1,0.468,0.211,0,0.12,0.559,86.194,4
02M6vucOvmRfMxTXDUwRXu,"6vWDO969PvNqNYHIOW5v0m","7/11","BEYONCÉ [Platinum Edition]","Beyoncé",2014-11-24,213506,72,spotify:user:recks11,2020-10-23T18:16:44Z,"dance pop,pop,post-teen pop,r&b",0.747,0.705,9,-5.137,0,0.126,0.0128,0,0.126,0.56,136.024,4
5hgnY0mVcVetszbb85qeDg,"6vWDO969PvNqNYHIOW5v0m","Partition","BEYONCÉ [Platinum Edition]","Beyoncé",2014-11-24,319466,72,spotify:user:recks11,2020-10-23T18:16:44Z,"dance pop,pop,post-teen pop,r&b",0.412,0.441,11,-11.523,0,0.291,0.0296,0.0726,0.306,0.174,185.571,4
0755vnFQZLSgHHWbR1qCjY,"6vWDO969PvNqNYHIOW5v0m","Rocket","BEYONCÉ [Platinum Edition]","Beyoncé",2014-11-24,391906,61,spotify:user:recks11,2020-10-23T18:16:44Z,"dance pop,pop,post-teen pop,r&b",0.495,0.403,1,-9.731,1,0.301,0.5,0,0.7,0.555,140.415,3
3pxJuMLjNPtiC0fX8EHFlF,"6vWDO969PvNqNYHIOW5v0m","Me, Myself and I","Dangerously In Love","Beyoncé",2003-03-10,301173,60,spotify:user:recks11,2020-10-23T18:16:44Z,"dance pop,pop,post-teen pop,r&b",0.747,0.47,1,-9.08,1,0.0819,0.228,0.0000986,0.159,0.555,83.615,4
1FKxKGONukVFXWVJxAKmlz,"6vWDO969PvNqNYHIOW5v0m","Sweet Dreams","I AM...SASHA FIERCE","Beyoncé",2008-11-14,208066,67,spotify:user:recks11,2020-10-23T18:16:44Z,"dance pop,pop,post-teen pop,r&b",0.694,0.825,1,-5.986,1,0.111,0.0895,0.0000186,0.0618,0.788,121.949,4
1JikJ9GOHh9h91LFWKTN5d,"5bHjVR4F2Tfq4Ha6x7K6wU","Hold Up","Lullaby Renditions of Beyoncé","Rockabye Baby!",2017-02-24,211280,25,spotify:user:recks11,2020-10-23T18:16:44Z,"lullaby",0.672,0.234,0,-13.264,1,0.14,0.42,0.316,0.0711,0.963,164.88,4
4DY1WtRJdtnY2QWxYYZhnn,"2ThUOWiiWP3YdZqs4WYNOi","Don't Hurt Yourself","Smooth Jazz All Stars Cover Beyonce","Smooth Jazz All Stars",2016-07-08,226906,0,spotify:user:recks11,2020-10-23T18:16:44Z,"",0.774,0.487,7,-10.796,1,0.0692,0.223,0.153,0.0568,0.777,136.016,4
4k8Kq3yLE7I7umYfN08YCU,"0BTlQpsOSenmjAXvcmknEd,6Ox0TEvz2VGDhEPvODDBBv","Sorry","Sorry","Ava Ayanna,Jayla Beyonce Wright",2016-05-12,179435,19,spotify:user:recks11,2020-10-23T18:16:44Z,"",0.536,0.11,11,-17.493,0,0.0482,0.942,0.00106,0.1,0.169,129.935,4
4OL8JDKCJnV5l6bDZ58dXR,"2ThUOWiiWP3YdZqs4WYNOi","6 Inch","Smooth Jazz All Stars Cover Beyonce","Smooth Jazz All Stars",2016-07-08,215826,0,spotify:user:recks11,2020-10-23T18:16:44Z,"",0.735,0.388,10,-12.189,0,0.0361,0.327,0.726,0.0835,0.441,137.988,4
7tTElNyvXsfFcxDXIiH5cm,"6vWDO969PvNqNYHIOW5v0m,25IG9fa7cbdmCIy3OnuH57","Daddy Lessons (feat. The Chicks)","Daddy Lessons (feat. The Chicks)","Beyoncé,The Chicks",2016-11-20,385413,55,spotify:user:recks11,2020-10-23T18:16:44Z,"dance pop,pop,post-teen pop,r&b,contemporary country,country,country dawn",0.621,0.851,7,-5.558,1,0.134,0.0202,0.0000145,0.887,0.449,90.94,4
72B58wAKflyaoqZmVmezSr,"7IXrsw8P13AmXBq3YeruBk","Formation (Originally Performed by Beyonce)","Formation (Originally Performed by Beyonce)","Boom Boxx",2016-02-29,199366,15,spotify:user:recks11,2020-10-23T18:16:44Z,"",0.959,0.55,5,-8.162,1,0.0532,0.000547,0,0.0999,0.652,121.975,4
6tgEc2O1uFHcZDKPoo6PC8,"6vWDO969PvNqNYHIOW5v0m,42q0rYXtR561ypg1Fcw1PI,738wLrAtLtCtFOLvQBXOXp","ALREADY","The Lion King: The Gift","Beyoncé,Shatta Wale,Major Lazer",2019-07-19,222529,71,spotify:user:recks11,2020-10-23T18:16:44Z,"dance pop,pop,post-teen pop,r&b,afro dancehall,afropop,azonto,azontobeats,ghanaian pop,edm,electro house,moombahton,pop dance,pop rap",0.647,0.732,2,-5.846,1,0.0891,0.0846,0,0.597,0.548,67.295,3
1bzM1cd6oqFozdr4wK6HdR,"0c173mlxpT3dSFRgMO8XPh,3TVXtAsR1Inumwj472S9r4","Blessings","Dark Sky Paradise","Big Sean,Drake",2015-02-24,252040,66,spotify:user:recks11,2020-10-23T18:16:44Z,"detroit hip hop,hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop,toronto rap",0.79,0.621,1,-7.634,1,0.275,0.333,0,0.122,0.15,118.895,4
4w7yrP4RAeeyhfG9nJqQvS,"0c173mlxpT3dSFRgMO8XPh,3crnzLy8R4lVwaigKEOz7V","I Don't Fuck With You","Dark Sky Paradise (Deluxe)","Big Sean,E-40",2015-02-23,284386,0,spotify:user:recks11,2020-10-23T18:16:44Z,"detroit hip hop,hip hop,pop rap,rap,southern hip hop,trap,cali rap,gangster rap,hyphy,oakland hip hop,west coast rap",0.823,0.733,1,-5.474,1,0.0628,0.0349,0,0.324,0.397,97.972,4
4bwN8jyxfHmFFStSRy4F7h,"0c173mlxpT3dSFRgMO8XPh,5ZS223C6JyBfXasXxrRqOk","I Know","Dark Sky Paradise (Deluxe)","Big Sean,Jhené Aiko",2015-02-24,319973,49,spotify:user:recks11,2020-10-23T18:16:44Z,"detroit hip hop,hip hop,pop rap,rap,southern hip hop,trap,alternative r&b,dance pop,pop,r&b,urban contemporary",0.744,0.332,1,-11.315,1,0.0745,0.329,0,0.116,0.277,119.997,4
4DhcorFL5TTEMuh17ZQUqY,"0c173mlxpT3dSFRgMO8XPh,2HPaUgqeutzr3jx5a9WyDV","Deserve It","Dark Sky Paradise (Deluxe)","Big Sean,PARTYNEXTDOOR",2015-02-24,261213,47,spotify:user:recks11,2020-10-23T18:16:44Z,"detroit hip hop,hip hop,pop rap,rap,southern hip hop,trap,pop,toronto rap,urban contemporary",0.672,0.711,1,-5.492,0,0.337,0.0793,0,0.76,0.518,140.058,4
2xfPdbWVd76RDhxUPjBNba,"7mnAzEmgquhrVtGob81SmO","Man Don't Dance","Man Don't Dance","Big Shaq",2018-05-17,218606,47,spotify:user:recks11,2020-10-23T18:16:44Z,"london rap",0.809,0.877,10,-3.749,0,0.283,0.00477,0.00129,0.121,0.662,109.894,4
61X077SWMs5aAGQHhf4pd0,"6qqNVTkY8uBg9cP3Jd7DAH,1xHQO9GJIW9OXHxGBISYc5","Bellyache - Marian Hill Remix","Bellyache (Marian Hill Remix)","Billie Eilish,Marian Hill",2017-05-05,220800,66,spotify:user:recks11,2020-10-23T18:16:44Z,"electropop,pop,indie poptimism",0.832,0.368,4,-8.627,0,0.133,0.2,0.0513,0.353,0.2,100.045,4
04sN26COy28wTXYj3dMoiZ,"6qqNVTkY8uBg9cP3Jd7DAH","Bored","Bored","Billie Eilish",2017-03-30,180933,77,spotify:user:recks11,2020-10-23T18:16:44Z,"electropop,pop",0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,4
41zXlQxzTi6cGAjpOXyLYH,"6qqNVTkY8uBg9cP3Jd7DAH","idontwannabeyouanymore","dont smile at me","Billie Eilish",2017-12-22,203569,81,spotify:user:recks11,2020-10-23T18:16:44Z,"electropop,pop",0.483,0.412,7,-8.461,1,0.0402,0.737,0,0.116,0.247,170.163,3
1RGasjWLZ4qMN7wbtkLa3u,"6qqNVTkY8uBg9cP3Jd7DAH","my boy","dont smile at me","Billie Eilish",2017-12-22,170852,76,spotify:user:recks11,2020-10-23T18:16:44Z,"electropop,pop",0.692,0.394,11,-8.745,0,0.207,0.472,0.000191,0.117,0.324,89.936,4
1HxLdPHNJbFY3DG8c5qqhX,"6qqNVTkY8uBg9cP3Jd7DAH","bellyache","Bellyache","Billie Eilish",2017-02-24,179172,0,spotify:user:recks11,2020-10-23T18:16:44Z,"electropop,pop",0.694,0.579,4,-8.608,0,0.0947,0.468,0.0337,0.58,0.41,99.953,4
7hDVYcQq6MxkdJGweuCtl9,"6qqNVTkY8uBg9cP3Jd7DAH","ocean eyes","dont smile at me","Billie Eilish",2017-12-22,200379,82,spotify:user:recks11,2020-10-23T18:16:44Z,"electropop,pop",0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,4
1WsEgieHsWWndAzLkmV105,"6qqNVTkY8uBg9cP3Jd7DAH","hostage","dont smile at me","Billie Eilish",2017-12-22,229425,75,spotify:user:recks11,2020-10-23T18:16:44Z,"electropop,pop",0.427,0.123,9,-15.228,0,0.0497,0.868,0.0000312,0.0732,0.0394,129.565,5
3ZCTVFBt2Brf31RLEnCkWJ,"6qqNVTkY8uBg9cP3Jd7DAH","everything i wanted","everything i wanted","Billie Eilish",2019-11-13,245425,87,spotify:user:recks11,2020-10-23T18:16:44Z,"electropop,pop",0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4
2Fxmhks0bxGSBdJ92vM42m,"6qqNVTkY8uBg9cP3Jd7DAH","bad guy","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,194087,88,spotify:user:recks11,2020-10-23T18:16:44Z,"electropop,pop",0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4
6X29iaaazwho3ab7GNue5r,"6qqNVTkY8uBg9cP3Jd7DAH","8","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,173201,75,spotify:user:recks11,2020-10-23T18:16:44Z,"electropop,pop",0.735,0.235,3,-13.239,1,0.315,0.698,0.00604,0.107,0.462,62.446,4
4SSnFejRGlZikf02HLewEF,"6qqNVTkY8uBg9cP3Jd7DAH","bury a friend","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,193143,80,spotify:user:recks11,2020-10-23T18:16:44Z,"electropop,pop",0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,4
6ZxWvGE4VEJPJjwjpZW6I0,"35sCXuy5gN6Or69rZ9vqBs","Money Machine","Pricele$$","Birdman",2009-01-01,200973,20,spotify:user:recks11,2020-10-23T18:16:44Z,"dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop",0.641,0.674,5,-5.391,0,0.203,0.0278,0,0.322,0.44,160.28,4
4gaz3uvhKgO078XcdzyPsl,"35sCXuy5gN6Or69rZ9vqBs,55Aa2cqylxrFIXC767Z865,3TVXtAsR1Inumwj472S9r4","Money To Blow - Street Version","Pricele$$","Birdman,Lil Wayne,Drake",2009-01-01,258586,58,spotify:user:recks11,2020-10-23T18:16:44Z,"dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,new orleans rap,trap,canadian hip hop,canadian pop,toronto rap",0.709,0.579,6,-8.686,1,0.063,0.00934,0,0.353,0.697,133.028,4
1ssT0otwEbYRU2D0paC5gY,"1yxSLGMDHlW21z4YXirZDS","RING THE ALARM pt.1 pt.2 pt.3","MASTERS OF THE SUN VOL. 1","Black Eyed Peas",2018-10-26,358500,39,spotify:user:recks11,2020-10-23T18:16:44Z,"dance pop,pop,pop rap",0.623,0.622,0,-6.391,1,0.27,0.138,0,0.104,0.304,101.903,4
6x1jUK7H6qZVS265OCnlVw,"4C9Tvlt8v7d8R6h98FgdUy","Dancing","Endless Summer","bLAck pARty",2019-08-23,245720,62,spotify:user:recks11,2020-10-23T18:16:44Z,"alternative r&b,indie r&b,indie soul",0.902,0.468,0,-8.671,0,0.0535,0.596,0.00542,0.238,0.728,95.008,4
05xA64s3UzOOmAnh9SIIjn,"4C9Tvlt8v7d8R6h98FgdUy","Bloom","Mango","bLAck pARty",2016-10-14,302000,61,spotify:user:recks11,2020-10-23T18:16:44Z,"alternative r&b,indie r&b,indie soul",0.749,0.399,8,-7.526,1,0.0393,0.261,0.0126,0.0949,0.816,89.972,4
0Ma4illoFg3z4bYdSRxkJP,"2cFrymmkijnjDg9SS92EPM","i needed you","deadroses","blackbear",2015-02-14,176756,56,spotify:user:recks11,2020-10-23T18:16:44Z,"electropop,pop,pop rap",0.671,0.43,10,-9.848,0,0.121,0.851,0,0.118,0.389,74.031,4
1nMYtxDrONcoGnKRvxTwPv,"2cFrymmkijnjDg9SS92EPM","i miss the old u","digital druglord","blackbear",2017-04-21,211127,69,spotify:user:recks11,2020-10-23T18:16:44Z,"electropop,pop,pop rap",0.718,0.805,7,-5.257,1,0.325,0.279,0,0.527,0.36,132.995,4
3Q3myFA7q4Op95DOpHplaY,"2cFrymmkijnjDg9SS92EPM","do re mi","digital druglord","blackbear",2017-04-21,212027,77,spotify:user:recks11,2020-10-23T18:16:44Z,"electropop,pop,pop rap",0.745,0.593,8,-6.35,1,0.0526,0.00522,0.00000525,0.123,0.17,111.002,3
3yeY4xWT8YgILRFRdfb5KY,"2cFrymmkijnjDg9SS92EPM,3VTJqPiHqHHIrx1FL7avMY","wish u the best","digital druglord","blackbear,Stalking Gia",2017-04-21,154452,0,spotify:user:recks11,2020-10-23T18:16:44Z,"electropop,pop,pop rap",0.798,0.493,2,-6.103,0,0.221,0.0217,0,0.107,0.534,114.944,4
2bycbj5vekSZpQSumgMfaC,"2cFrymmkijnjDg9SS92EPM,5gCRApTajqwbnHHPbr2Fpi","juicy sweatsuits (feat. Juicy J)","digital druglord","blackbear,Juicy J",2017-04-21,183943,0,spotify:user:recks11,2020-10-23T18:16:44Z,"electropop,pop,pop rap,crunk,dirty south rap,gangster rap,hip hop,memphis hip hop,rap,southern hip hop,trap",0.753,0.513,1,-8.034,1,0.337,0.209,0,0.0749,0.615,102.811,4
13JyykwyYQ3T5QxxL34ukQ,"2cFrymmkijnjDg9SS92EPM","chateau","digital druglord","blackbear",2017-04-21,212926,66,spotify:user:recks11,2020-10-23T18:16:51Z,"electropop,pop,pop rap",0.667,0.635,11,-5.761,0,0.0518,0.0503,0,0.367,0.478,98.011,4
5OZWMzv3qSpxhyodm3IPou,"2cFrymmkijnjDg9SS92EPM","make daddy proud","digital druglord","blackbear",2017-04-21,208235,0,spotify:user:recks11,2020-10-23T18:16:51Z,"electropop,pop,pop rap",0.826,0.499,4,-7.225,0,0.0476,0.135,0,0.0672,0.769,102.057,3
7aiClxsDWFRQ0Kzk5KI5ku,"2cFrymmkijnjDg9SS92EPM","hot girl bummer","hot girl bummer","blackbear",2019-08-23,185093,17,spotify:user:recks11,2020-10-23T18:16:51Z,"electropop,pop,pop rap",0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,1
4NaXWr8H6xtQtiJmybps1T,"2mqpBPOUDYAzgzeSi5XFrs","Badunkadunk","Badunkadunk","BLV",2018-03-16,183253,0,spotify:user:recks11,2020-10-23T18:16:51Z,"new french touch",0.766,0.695,2,-6.008,0,0.0744,0.0368,0,0.134,0.38,107.873,4
46tBtaS3lTSOXTgXyQVb9C,"2QsynagSdAqZj3U9HgDzjD","Who The Cap Fit","Natural Mystic","Bob Marley & The Wailers",2002,256959,36,spotify:user:recks11,2020-10-23T18:16:51Z,"reggae,roots reggae",0.827,0.55,7,-9.507,0,0.124,0.124,0.000014,0.13,0.756,139.023,4
0lzOFW7ELjXom0Jua03stq,"2QsynagSdAqZj3U9HgDzjD","One Drop","Survival","Bob Marley & The Wailers",1979,231773,0,spotify:user:recks11,2020-10-23T18:16:51Z,"reggae,roots reggae",0.901,0.472,0,-7.365,1,0.231,0.113,0.00001,0.152,0.828,121.242,4
3NTST2ezcu6zJQmdpb4wBw,"54R6Y0I7jGUCveDTtI21nb","Rivers of Babylon","Frank Farian - Summer Hits","Boney M.",2001-07-13,255306,0,spotify:user:recks11,2020-10-23T18:16:51Z,"europop",0.714,0.845,0,-6.319,1,0.0332,0.0792,0.0000465,0.28,0.829,115.767,4
3WMbD1OyfKuwWDWMNbPQ4g,"54R6Y0I7jGUCveDTtI21nb","Daddy Cool","Take The Heat Off Me","Boney M.",1976,208600,73,spotify:user:recks11,2020-10-23T18:16:51Z,"europop",0.763,0.777,5,-6.932,0,0.0364,0.281,0.78,0.134,0.929,124.431,4
0z8r12dTEti6W49V6yre7V,"54R6Y0I7jGUCveDTtI21nb","Sunny","Endlich Sommer","Boney M.",2012-06-08,238693,0,spotify:user:recks11,2020-10-23T18:16:51Z,"europop",0.585,0.878,8,-5.31,1,0.16,0.0218,0.0808,0.25,0.656,122.129,4
3QIH8mWChR4mY2kABc4yzA,"54R6Y0I7jGUCveDTtI21nb","Mary's Boy Child / Oh My Lord","Christmas Hits","Boney M.",2013-09-20,243880,0,spotify:user:recks11,2020-10-23T18:16:51Z,"europop",0.774,0.72,0,-9.589,1,0.0396,0.244,0,0.33,0.949,112.553,4
4RqLbQKtQFIjDL74sdbixp,"54R6Y0I7jGUCveDTtI21nb","Rasputin","The Definitive 70's","Boney M.",2008-02-12,353520,0,spotify:user:recks11,2020-10-23T18:16:51Z,"europop",0.636,0.816,9,-9.596,1,0.036,0.287,0.00729,0.0646,0.968,126.127,4
